URL,Brand,Product Name,Model Number,Price,Ratings,Discount,Band Colour,Band Material,Band Width,Case Diameter,Case Material,Case Thickness,Dial Colour,Crystal Material,Case Shape,Movement,Water Resistance Depth,Special Features,ImageURL,image,price_band
https://www.amazon.in/Guess-Analog-Champagne-Womens-Watch-W1156L2/dp/B07F3HVC56/ref=sr_1_58?dib=eyJ2IjoiMSJ9.tYLBRKX1WQIyqiHkNPqOLqLoSoW0Pcjm85lFLs2Ch5DOy8KceWwMSEruLlmCP4xAIlHcplb-yZTkkZ0amYOsPaAtmoVVGSH3x4KjYfTTTptUPkw_VaxIq9ASGNFokKfTdD56xTsV7G_XRUhK1KksvJ8WabSb7j9ki0peUcyQdI_8H1_v428WvUvrkzG5vtsrsuGA9T4USOI1K0CIeWNQK-dFpCwFsjhWc6N2Wp4tHhWuK3e96Dt2oArjfZsy29OVBZuEw2963Cd7VJJmeC9R657Yqnn-iBl-LCGbCDJ46_E.1KBbVn6EuNQhK8BeeqT6-AoEB-Kso0qXYJBzRzNpBvo&dib_tag=se&qid=1744805258&refinements=p_36%3A990000-1570000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-58&xpid=NIOcc7XmuV-Ps,GUESS,Analog Champagne Dial Gold Band Women's Stainless Steel Watch-W1156L2,W1156L2,"11,896",4.6,30%,Gold,Stainless Steel,15 Millimeters,40 Millimeters,Stainless Steel,12.1 Millimeters,Champagne,Mineral,Round,Quartz,50 Meters,Water Resistant,https://m.media-amazon.com/images/I/718vYqYaZsL._AC_UL320_.jpg,,10k–15k
https://www.amazon.in/GUESS-Analog-Green-Womens-Watch-GW0033L8/dp/B0BN4RXTYW/ref=sr_1_100?dib=eyJ2IjoiMSJ9.rWln_ZfhXlL06_rsJ6vGcQHeIjbBvh-mUeotGBc6ZGeS9QqLeEqC62kUWfoLqyG05cMnN7fhFqZZsKFSuj4b0tf-R7FNkD8bNZjvmCpbwyayWC9OLWKduYiwCSf6xYqfbNebJw3mIuli-Hf3qPWISIy7TrLY4I3LL3tnCULxqGom5fsPwL-vIkCVjk_9Bl5DcR8FNBeBjMt_5pqC8l_AT5mOTBJ-1g19Aariu9N5BBTeferlRso1NcPuxdef5LWYyz0YnOh2F8HGjGjZswuEjHe9W6mrTbBq4iE9LBieIdw.Yj1v9b8NdRDGEtoCdTXY0ayJ70sEW0kGyrHZSlr7eFw&dib_tag=se&qid=1744805820&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-100&xpid=NIOcc7XmuV-Ps,GUESS,36MM Crystal Accented Watch,GW0033L8,"16,495",4.6,,Gold,Stainless Steel,10 Millimeters,36 Millimeters,Stainless Steel,10 Millimeters,Green,Mineral Glass,Round,Quartz,30 Meters,Timer,https://m.media-amazon.com/images/I/61YiGIGOjaL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/GUESS-Analog-Rose-Womens-Watch-GW0914L3/dp/B0DT481Z8S/ref=sr_1_67?dib=eyJ2IjoiMSJ9.tYLBRKX1WQIyqiHkNPqOLqLoSoW0Pcjm85lFLs2Ch5DOy8KceWwMSEruLlmCP4xAIlHcplb-yZTkkZ0amYOsPaAtmoVVGSH3x4KjYfTTTptUPkw_VaxIq9ASGNFokKfTdD56xTsV7G_XRUhK1KksvJ8WabSb7j9ki0peUcyQdI_8H1_v428WvUvrkzG5vtsrsuGA9T4USOI1K0CIeWNQK-dFpCwFsjhWc6N2Wp4tHhWuK3e96Dt2oArjfZsy29OVBZuEw2963Cd7VJJmeC9R657Yqnn-iBl-LCGbCDJ46_E.1KBbVn6EuNQhK8BeeqT6-AoEB-Kso0qXYJBzRzNpBvo&dib_tag=se&qid=1744805258&refinements=p_36%3A990000-1570000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-67&xpid=NIOcc7XmuV-Ps,GUESS,Analog Rose Gold Dial Women's Watch-GW0914L3,GW0914L3,"14,995",,,,,10 Millimeters,30 Millimeters,,8.7 Millimeters,,,,,,,https://m.media-amazon.com/images/I/712FIBq5lVL._AC_UL320_.jpg,,10k–15k
https://www.amazon.in/GUESS-Analog-Rose-Womens-Watch-W1288L3/dp/B07VR1DN3C/ref=sr_1_75?dib=eyJ2IjoiMSJ9.tYLBRKX1WQIyqiHkNPqOLqLoSoW0Pcjm85lFLs2Ch5DOy8KceWwMSEruLlmCP4xAIlHcplb-yZTkkZ0amYOsPaAtmoVVGSH3x4KjYfTTTptUPkw_VaxIq9ASGNFokKfTdD56xTsV7G_XRUhK1KksvJ8WabSb7j9ki0peUcyQdI_8H1_v428WvUvrkzG5vtsrsuGA9T4USOI1K0CIeWNQK-dFpCwFsjhWc6N2Wp4tHhWuK3e96Dt2oArjfZsy29OVBZuEw2963Cd7VJJmeC9R657Yqnn-iBl-LCGbCDJ46_E.1KBbVn6EuNQhK8BeeqT6-AoEB-Kso0qXYJBzRzNpBvo&dib_tag=se&qid=1744805258&refinements=p_36%3A990000-1570000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-75&xpid=NIOcc7XmuV-Ps,GUESS,Analog Rose Gold Dial Women's Watch-W1288L3,W1288L3,"11,395",4.5,40%,Rose Gold,Stainless Steel,18 Millimeters,36 Millimeters,Stainless Steel,9 Millimeters,Rose Gold,Mineral,Round,Quartz,300 Meters,,https://m.media-amazon.com/images/I/61eosi-WeqL._AC_UL320_.jpg,,10k–15k
https://www.amazon.in/GUESS-GW0300L3-Womens-Analog-watch-GW0300L3/dp/B09B7DK45W/ref=sr_1_93?dib=eyJ2IjoiMSJ9.tYLBRKX1WQIyqiHkNPqOLqLoSoW0Pcjm85lFLs2Ch5DOy8KceWwMSEruLlmCP4xAIlHcplb-yZTkkZ0amYOsPaAtmoVVGSH3x4KjYfTTTptUPkw_VaxIq9ASGNFokKfTdD56xTsV7G_XRUhK1KksvJ8WabSb7j9ki0peUcyQdI_8H1_v428WvUvrkzG5vtsrsuGA9T4USOI1K0CIeWNQK-dFpCwFsjhWc6N2Wp4tHhWuK3e96Dt2oArjfZsy29OVBZuEw2963Cd7VJJmeC9R657Yqnn-iBl-LCGbCDJ46_E.1KBbVn6EuNQhK8BeeqT6-AoEB-Kso0qXYJBzRzNpBvo&dib_tag=se&qid=1744805258&refinements=p_36%3A990000-1570000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-93&xpid=NIOcc7XmuV-Ps,GUESS,Analog Unisex Adult Watch (Gold Dial Rose Gold Colored Strap) Stainless Steel,GW0300L3,"11,196",4.5,30%,Rose Gold,Stainless Steel,16 Millimeters,37 Millimeters,Stainless Steel,10 Millimeters,Rose Gold,,Round,Quartz,30 Meters,Luminous,https://m.media-amazon.com/images/I/51HzbH6zrPL._AC_UL320_.jpg,,10k–15k
https://www.amazon.in/GUESS-Purple-Women-Analog-Watch/dp/B0B9Q7GVMH/ref=sr_1_68?dib=eyJ2IjoiMSJ9.tYLBRKX1WQIyqiHkNPqOLqLoSoW0Pcjm85lFLs2Ch5DOy8KceWwMSEruLlmCP4xAIlHcplb-yZTkkZ0amYOsPaAtmoVVGSH3x4KjYfTTTptUPkw_VaxIq9ASGNFokKfTdD56xTsV7G_XRUhK1KksvJ8WabSb7j9ki0peUcyQdI_8H1_v428WvUvrkzG5vtsrsuGA9T4USOI1K0CIeWNQK-dFpCwFsjhWc6N2Wp4tHhWuK3e96Dt2oArjfZsy29OVBZuEw2963Cd7VJJmeC9R657Yqnn-iBl-LCGbCDJ46_E.1KBbVn6EuNQhK8BeeqT6-AoEB-Kso0qXYJBzRzNpBvo&dib_tag=se&qid=1744805258&refinements=p_36%3A990000-1570000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-68&xpid=NIOcc7XmuV-Ps,GUESS,Guess US Women's Silver-Tone and Ombre Multifunction Watch,GW0483L1,"12,595",4.6,40%,Silver,Stainless Steel,9 Millimeters,38 Millimeters,Stainless Steel,10 Millimeters,Purple,Mineral,Round,Quartz,30 Meters,Chronograph,https://m.media-amazon.com/images/I/51iA4iVjZPL._AC_UL320_.jpg,,10k–15k
https://www.amazon.in/Guess-Reloj-Collection-Y99002G7MF-Coussin/dp/B0B4B5KV76/ref=sr_1_80?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-80&xpid=NIOcc7XmuV-Ps,GUESS,Reloj Collection Y99002G7MF Coussin Shape,Y99002G7MF,"54,995",,,Multicolor,Stainless Steel,22 Meters,44 Millimeters,Stainless Steel,11 Millimeters,Blue,Glass,Square,Quartz,100 Meters,measures seconds,https://m.media-amazon.com/images/I/71ssq6DvlGL._AC_UL320_.jpg,,40k+
https://www.amazon.in/GUESS-Square-Stainless-Analog-GW0615L3/dp/B0CCPG4Z1G/ref=sr_1_42?dib=eyJ2IjoiMSJ9.uRY8AVVKqKS9DSyIVncDYJxefWtt08jsel_pbWEZnO9TTpJmr8Fr8ariOj2iUCtYFN35wu5hRzknyc0p_Fq-P3g_pWTJcYApkarg2Tugyah0OiYKl0hGxakC3hUfUVxtoCWmZbtUAheefeN4Dj2HO5AQajV81pGm__2HQsbpQ1Gx3stRAyMSTk032OrqYAjws34Gdni2TeNFzjs1976PP21TcxsUnWNTb_tg5kIFFqJb6BMMaWT-_eA_xk1bnZFVVXVH856YwBF9BhfVZzAYnlkZ5LTFBFru_Vq1T_dBuGM.aLhXxgxuN1hVDBuTj0u20zNF_gEc7JJ8TNDmT5aHfEo&dib_tag=se&qid=1744805245&refinements=p_36%3A990000-1570000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-42&xpid=NIOcc7XmuV-Ps,GUESS,Women Rose Gold Square Stainless Steel Dial Analog Watch- GW0615L3,GW0615L3,"14,995",4.8,,Rose Gold,Stainless Steel,5 Millimeters,32 Millimeters,Stainless Steel,8 Millimeters,Rose Gold,Mineral,Square,Quartz,30 Meters,,https://m.media-amazon.com/images/I/71a2JGZzngL._AC_UL320_.jpg,,10k–15k
https://www.amazon.in/GUESS-Stainless-Collection-Coloured-Triangle/dp/B0B5F61PR6/ref=sr_1_45?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-45&xpid=NIOcc7XmuV-Ps,GUESS,"Stainless Steel Fame Collection 3 Hand Womens Analog Rose Gold Dial Coloured Quartz Watch, Triangle Dial with 34 Mm Case Width - Gw0508L3, Band Color-Rose Gold",GW0508L3,"16,995",3.5,,Rose Gold,Stainless Steel,9 Millimeters,34 Millimeters,Stainless Steel,10 Millimeters,Gold,Mineral Glass,Triangular,Quartz,50 Meters,Timer,https://m.media-amazon.com/images/I/71YR3HuNMoL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/Invicta-Womens-Quartz-Stainless-Casual/dp/B01MQPRYJ3/ref=sr_1_117?dib=eyJ2IjoiMSJ9.VFTJtq38JGmPte3utK4C5X9YIw32TNjqvl0pLHQ-fWUpgzUrv4xq1hh9SIMoKMgeAY-8X68W5hOjBKIxv9FZn6yvCLoLu_GEYPbEl0yVGxCYwCHoxDEM5cdr6DGRCmSSbfk8GV4XaGPFKCn366Kz3XVV8Q06PlgVZqToPdqBUQNPIrTFbmWBmCXZr0whC6oiTRz5aBYHEN8tWinhr6NfxzZrRnONAlHuS5sy-SHd6ipxofKHLbb8B4mdHSgKmd-pV2s5QJJ4P8PUsrbbRvFy-rG7pKLbgnLFpL3PvFHZpSU.DjInISke7FrJDGDTUyBvyJWUK0OSDNwKz7rd1UkV6ug&dib_tag=se&qid=1744806597&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-117&xpid=NIOcc7XmuV-Ps,Invicta,"Women's 'Bolt' Quartz Stainless Steel Casual Watch, Color: Silver-Toned (Model: 90009)",90009,"41,750",,50%,Silver,Stainless Steel,20 Millimeters,40 Millimeters,Stainless Steel,14.5 Millimeters,white,Synthetic Sapphire,Round,Quartz,660 Feet,"Water Resistant, Chronograph",https://m.media-amazon.com/images/I/81I5EYGD0RL._AC_UL320_.jpg,,40k+
https://www.amazon.in/Invicta-Womens-Quartz-Watch-Stainless/dp/B01N2NKV7U/ref=sr_1_115?dib=eyJ2IjoiMSJ9.VFTJtq38JGmPte3utK4C5X9YIw32TNjqvl0pLHQ-fWUpgzUrv4xq1hh9SIMoKMgeAY-8X68W5hOjBKIxv9FZn6yvCLoLu_GEYPbEl0yVGxCYwCHoxDEM5cdr6DGRCmSSbfk8GV4XaGPFKCn366Kz3XVV8Q06PlgVZqToPdqBUQNPIrTFbmWBmCXZr0whC6oiTRz5aBYHEN8tWinhr6NfxzZrRnONAlHuS5sy-SHd6ipxofKHLbb8B4mdHSgKmd-pV2s5QJJ4P8PUsrbbRvFy-rG7pKLbgnLFpL3PvFHZpSU.DjInISke7FrJDGDTUyBvyJWUK0OSDNwKz7rd1UkV6ug&dib_tag=se&qid=1744806597&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-115&xpid=NIOcc7XmuV-Ps,Invicta,"Women's Bolt Quartz Watch with Stainless Steel Strap, Rose Gold, 20 (Model: 90010), Rose Gold, Quartz Watch, Rose Gold, Quartz Watch",90010,"41,750",,50%,Rose Gold,Stainless Steel,20 Millimeters,40 Millimeters,Stainless Steel,14.5 Millimeters,White,Flame Fusion,Round,Quartz,200 Meters,,https://m.media-amazon.com/images/I/71cpYeesdeL._AC_UL320_.jpg,,40k+
https://www.amazon.in/Jowissa-Swiss-Quartz-Black-Analog/dp/B0D9LLDL72/ref=sr_1_41?dib=eyJ2IjoiMSJ9.PCAjR5CXI7lZm8aW3w5sUPbsWst5_1E8r2BRdlqVQjkXAPVtEabTZbINA2MwWWXjnHK6Klto90mY0sQSx9BhtYS7bynzIuIBnsUpfSFgx3tcWPRu1rQlmhY-YCEs7POYOKKYWrCOrI3IJd54ZMNpxy0i1pX_F2QkXEE5maNOMy6ufr-HcYPmQ3IpmlHxMxbHPYJyARmXlpUT7LD1ZnKl85AdGFc7RkyDnXzaaP9vUUz-WBh32d9nzxKQ9PLF-hwOEzcjCiC1vodbyZkpn5WFS2orRDWPtRqiMSOIzV_fWk4.MN0HgOjfjcqlVyOJKmhfeGFBn0-pbrnyP8qwhFG37SI&dib_tag=se&qid=1744805748&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-41&xpid=NIOcc7XmuV-Ps,Jowissa,Swiss Made Quartz Black Dial Analog Watch for Woman - J8.078.M,J8.078.M,"18,850",,35%,Green,Stainless Steel,15 Millimeters,26 Millimeters,Stainless Steel,7.4 Millimeters,Black,Glass,Rectangle,Quartz,50 Millimeters,,https://m.media-amazon.com/images/I/719WhRqVMAL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/Jowissa-Swiss-Quartz-Green-Analog/dp/B0D9LL7TCN/ref=sr_1_60?dib=eyJ2IjoiMSJ9.tYLBRKX1WQIyqiHkNPqOLqLoSoW0Pcjm85lFLs2Ch5DOy8KceWwMSEruLlmCP4xAIlHcplb-yZTkkZ0amYOsPaAtmoVVGSH3x4KjYfTTTptUPkw_VaxIq9ASGNFokKfTdD56xTsV7G_XRUhK1KksvJ8WabSb7j9ki0peUcyQdI_8H1_v428WvUvrkzG5vtsrsuGA9T4USOI1K0CIeWNQK-dFpCwFsjhWc6N2Wp4tHhWuK3e96Dt2oArjfZsy29OVBZuEw2963Cd7VJJmeC9R657Yqnn-iBl-LCGbCDJ46_E.1KBbVn6EuNQhK8BeeqT6-AoEB-Kso0qXYJBzRzNpBvo&dib_tag=se&qid=1744805258&refinements=p_36%3A990000-1570000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-60&xpid=NIOcc7XmuV-Ps,Jowissa,Swiss Made Quartz Green Dial Analog Watch for Woman - J2.292.M,J2.292.M,"14,885",,35%,Silver,Stainless Steel,15 Millimeters,30.5 Millimeters,Stainless Steel,6 Millimeters,Green,,Round,Quartz,50 Meters,,https://m.media-amazon.com/images/I/71qBpH+PczL._AC_UL320_.jpg,,10k–15k
https://www.amazon.in/Just-Cavalli-Fiore-Women-JC1L354M0025/dp/B0DSWGB844/ref=sr_1_89?dib=eyJ2IjoiMSJ9.rWln_ZfhXlL06_rsJ6vGcQHeIjbBvh-mUeotGBc6ZGeS9QqLeEqC62kUWfoLqyG05cMnN7fhFqZZsKFSuj4b0tf-R7FNkD8bNZjvmCpbwyayWC9OLWKduYiwCSf6xYqfbNebJw3mIuli-Hf3qPWISIy7TrLY4I3LL3tnCULxqGom5fsPwL-vIkCVjk_9Bl5DcR8FNBeBjMt_5pqC8l_AT5mOTBJ-1g19Aariu9N5BBTeferlRso1NcPuxdef5LWYyz0YnOh2F8HGjGjZswuEjHe9W6mrTbBq4iE9LBieIdw.Yj1v9b8NdRDGEtoCdTXY0ayJ70sEW0kGyrHZSlr7eFw&dib_tag=se&qid=1744805820&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-89&xpid=NIOcc7XmuV-Ps,Just Cavalli,Fiore Women Watch JC1L354M0025,JC1L354M0025,"19,800",,10%,Gold Color,Stainless Steel,5 Millimeters,22 Millimeters,Stainless Steel,8 Millimeters,Silver,Crystal,Round,Quartz,,,https://m.media-amazon.com/images/I/71cHLzzFiiL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/Just-Cavalli-Turquoise-Stainless-Bracelet/dp/B0CVGZ33CK/ref=sr_1_87?dib=eyJ2IjoiMSJ9.rWln_ZfhXlL06_rsJ6vGcQHeIjbBvh-mUeotGBc6ZGeS9QqLeEqC62kUWfoLqyG05cMnN7fhFqZZsKFSuj4b0tf-R7FNkD8bNZjvmCpbwyayWC9OLWKduYiwCSf6xYqfbNebJw3mIuli-Hf3qPWISIy7TrLY4I3LL3tnCULxqGom5fsPwL-vIkCVjk_9Bl5DcR8FNBeBjMt_5pqC8l_AT5mOTBJ-1g19Aariu9N5BBTeferlRso1NcPuxdef5LWYyz0YnOh2F8HGjGjZswuEjHe9W6mrTbBq4iE9LBieIdw.Yj1v9b8NdRDGEtoCdTXY0ayJ70sEW0kGyrHZSlr7eFw&dib_tag=se&qid=1744805820&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-87&xpid=NIOcc7XmuV-Ps,Just Cavalli,"Women Watch, Silver Color Case, Turquoise Dial, Stainless Steel Metal Bracelet, 2 Hands, 3 ATM",JC1L249M0025,"17,850",,16%,Silver Color,Stainless Steel,,30.5 Millimeters,Stainless Steel,6.85 Millimeters,white,Crystal,Oval,Quartz,30 Meters,"Waterproof, Ultra Thin",https://m.media-amazon.com/images/I/71cKfecjtsL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/Just-Cavalli-Two-Tone-Octagonal-Crystal/dp/B0DC8FZCXW/ref=sr_1_98?dib=eyJ2IjoiMSJ9.rWln_ZfhXlL06_rsJ6vGcQHeIjbBvh-mUeotGBc6ZGeS9QqLeEqC62kUWfoLqyG05cMnN7fhFqZZsKFSuj4b0tf-R7FNkD8bNZjvmCpbwyayWC9OLWKduYiwCSf6xYqfbNebJw3mIuli-Hf3qPWISIy7TrLY4I3LL3tnCULxqGom5fsPwL-vIkCVjk_9Bl5DcR8FNBeBjMt_5pqC8l_AT5mOTBJ-1g19Aariu9N5BBTeferlRso1NcPuxdef5LWYyz0YnOh2F8HGjGjZswuEjHe9W6mrTbBq4iE9LBieIdw.Yj1v9b8NdRDGEtoCdTXY0ayJ70sEW0kGyrHZSlr7eFw&dib_tag=se&qid=1744805820&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-98&xpid=NIOcc7XmuV-Ps,Just Cavalli,"Ladies Two-Tone Snake Watch, Octagonal Mother of Pearl Dial, Crystal Accents",JC1L326M0055,"21,805",,11%,Two Tone Silver & Rose Gold Color,Stainless Steel,5 Millimeters,20 Millimeters,Gold-tone Stainless Steel,7 Millimeters,Green,Mineral Crystal,Octagonal,Quartz,,Wrap Design,https://m.media-amazon.com/images/I/71SmTgeCkQL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/Just-Cavalli-Women-Silver-Bracelet/dp/B0CVH2H9NG/ref=sr_1_91?dib=eyJ2IjoiMSJ9.rWln_ZfhXlL06_rsJ6vGcQHeIjbBvh-mUeotGBc6ZGeS9QqLeEqC62kUWfoLqyG05cMnN7fhFqZZsKFSuj4b0tf-R7FNkD8bNZjvmCpbwyayWC9OLWKduYiwCSf6xYqfbNebJw3mIuli-Hf3qPWISIy7TrLY4I3LL3tnCULxqGom5fsPwL-vIkCVjk_9Bl5DcR8FNBeBjMt_5pqC8l_AT5mOTBJ-1g19Aariu9N5BBTeferlRso1NcPuxdef5LWYyz0YnOh2F8HGjGjZswuEjHe9W6mrTbBq4iE9LBieIdw.Yj1v9b8NdRDGEtoCdTXY0ayJ70sEW0kGyrHZSlr7eFw&dib_tag=se&qid=1744805820&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-91&xpid=NIOcc7XmuV-Ps,Just Cavalli,"Women Watch, Two Tone Silver & Rose Gold Color Case, Silver Dial, Two Tone Silver & Rose Gold Color Metal Bracelet, 2 Hands, 3 ATM",JC1L302M0025,"19,687",5,25%,Gold Color,Stainless Steel,12 Millimeters,23 Millimeters,Stainless Steel,10 Millimeters,Silver,Glass,Oval,Quartz,,Glow In The Dark,https://m.media-amazon.com/images/I/6190UrJqJHL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/Kenneth-Cole-Multicolor-Casual-Watch/dp/B0BYSW5NMM/ref=sr_1_83?dib=eyJ2IjoiMSJ9.rWln_ZfhXlL06_rsJ6vGcQHeIjbBvh-mUeotGBc6ZGeS9QqLeEqC62kUWfoLqyG05cMnN7fhFqZZsKFSuj4b0tf-R7FNkD8bNZjvmCpbwyayWC9OLWKduYiwCSf6xYqfbNebJw3mIuli-Hf3qPWISIy7TrLY4I3LL3tnCULxqGom5fsPwL-vIkCVjk_9Bl5DcR8FNBeBjMt_5pqC8l_AT5mOTBJ-1g19Aariu9N5BBTeferlRso1NcPuxdef5LWYyz0YnOh2F8HGjGjZswuEjHe9W6mrTbBq4iE9LBieIdw.Yj1v9b8NdRDGEtoCdTXY0ayJ70sEW0kGyrHZSlr7eFw&dib_tag=se&qid=1744805820&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-83&xpid=NIOcc7XmuV-Ps,KENNETH COLE,Automatic Rose Gold Dial Stainless Steel Strap Analog Watch for Women - Kcwll0016402Ld,Casual Watch,"18,495",,,Multicolor,Stainless Steel,22 Millimeters,44 Millimeters,Stainless Steel,11.8 Millimeters,Multicolor,Mineral Glass,Round,Quartz,30 Meters,Retro,https://m.media-amazon.com/images/I/51aUjr5stFL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/Lola-Rose-Dainty-Watch-Women/dp/B0993FQT1F/ref=sr_1_99?dib=eyJ2IjoiMSJ9.VFTJtq38JGmPte3utK4C5X9YIw32TNjqvl0pLHQ-fWUpgzUrv4xq1hh9SIMoKMgeAY-8X68W5hOjBKIxv9FZn6yvCLoLu_GEYPbEl0yVGxCYwCHoxDEM5cdr6DGRCmSSbfk8GV4XaGPFKCn366Kz3XVV8Q06PlgVZqToPdqBUQNPIrTFbmWBmCXZr0whC6oiTRz5aBYHEN8tWinhr6NfxzZrRnONAlHuS5sy-SHd6ipxofKHLbb8B4mdHSgKmd-pV2s5QJJ4P8PUsrbbRvFy-rG7pKLbgnLFpL3PvFHZpSU.DjInISke7FrJDGDTUyBvyJWUK0OSDNwKz7rd1UkV6ug&dib_tag=se&qid=1744806597&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-99&xpid=NIOcc7XmuV-Ps,Lola Rose,"Dainty Watch for Women: Mother of Pearl Dial, Genuine Leather Strap, Wrapped by Stylish Gift Box - Vintage Present for Small Wrists",US-LR2230,"40,453",4.6,,Brown,Leather,10 Millimeters,27 Millimeters,Stainless Steel,13 Millimeters,White,Synthetic Sapphire,Square,Japanese Quartz,30 Meters,Water Resistant,https://m.media-amazon.com/images/I/81NTfSDi8OL._AC_UL320_.jpg,,40k+
https://www.amazon.in/LUKIA-Standard-Collection-Tonneau-Silver/dp/B0BZCHCMZV/ref=sr_1_65?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-65&xpid=NIOcc7XmuV-Ps,Lukia,Seiko Watch LUKIA Standard Collection Tonneau Solar Radio,SSVW213,"89,749",4.3,2%,Silver,Stainless Steel,13 Millimeters,27.7 Millimeters,Stainless Steel,7.73 Millimeters,White,Sapphire Crystal,Tonneau,Quartz,30 Meters,Second Hand,https://m.media-amazon.com/images/I/51DFAQPvo0L._AC_UL320_.jpg,,40k+
